constituency_id,candidate_name,party_abbreviation,symbol_name
PS-34,Khalid Naeem,Independent,Jeep 
PS-34,Imdad Ali Channa,Independent,Human Eye 
PS-34,Allahando Shah alias Zafar Ali Shah,Independent,Fan 
PS-34,Nabi Bux Lakho,Independent,Roller of Wood 
PS-29,Ihsan Ali,PML N,Tiger 
PS-29,Kishwar Sultana,MMA,Book 
PS-29,Fahad Khan,Independent,Pencil 
PS-29,Shiraz Shoukat Rajpar,PPPP,Arrow 
PS-29,Shoukat Ali,Independent,Sun Flower 
PS-29,Syed Raza Ullah Jillani,TLP,Crane 
PS-29,Zain ul Abdian,SUP,Car 
PS-29,Bandah Ali,TJP,Laptop 
PS-29,Arslan Khan,Independent,Tooth Brush 
PS-29,Muhammad Rafeeq Banbhan,GDA,Star 
PS-128,Ahsan Habib,AATPK,Chair 
PS-128,Waqar Ali,Independent,Jeep 
PS-128,NUSRAT ANWAR,PTI,Bat 
PS-128,NADEEM AHMED Zuberi,Independent,Mobile Phone 
PS-128,Muhammad Abbas Jafferi,MQM Pakistan,Kite 
PS-128,Muhammad Arif Hassain Qureshi,PPPP,Arrow 
PS-128,Muhammad Zahid,Independent,Lock 
PS-128,Muhammed Hafeez Khan,GDA,Star 
PS-128,Muhammad Ayoub Javed,Independent,Butterfly 
PS-128,Muhammad Anis,Independent,Fan 
PS-128,Mohsin Jawed Dar,PML N,Tiger 
PS-128,Fazal Qayyum,ANP,Lantern 
PS-128,Ali Mansoor,PMP 2,Rope 
PS-128,Taha ahmed khan,PSP,Dolphin 
PS-128,Syed Suleman Ali Ahmed,APML,Eagle 
PS-128,Zohaib Ayubi,TLP,Crane 
PS-128,Khizar Ali,MQM 2,Candle 
PS-128,Irshad Ali,Independent,Pencil 
PS-128,SYED WAJIH HASSAN,MMA,Book 
PS-85,ASIF NAWAZ ABBASI,Independent,Jeep 
PS-85,ABDULLAH KHAN BALOCH,Independent,Bell 
PS-85,ARZ MUHAMMAD LUND,PSP,Dolphin 
PS-85,ALI MUHAMMAD JAMALI,PPP SB,Fist 
PS-85,ALI NAWAZ RIND,Independent,Sheep 
PS-85,GHULAM HASSAN SHAH,Independent,Butterfly 
PS-85,GHULAM HYDER KHOSO,Independent,Lock 
PS-85,GHULAM QADIR SOLANGI,TPP,Crown 
PS-85,GHULAM MUSTAFA BROHI,Independent,Fan 
PS-85,MUHAMMAD LIAQUE SOLANGI,Independent,Apple 
PS-85,ASHIQUE ALI ZOUNR,PTI,Bat 
PS-85,SAFIA BHUTTO,Independent,Sewing Machine 
PS-85,SAHIB BABAR,Independent,Television 
PS-85,ALTAF AHMED SAMO,Independent,Kettle 
PS-85,PIR MUJEEB UL HAQ,PPPP,Arrow 
PS-85,HAJI KHAN SURHIO,Independent,Pencil 
PS-85,HUSSAIN BUX SOLANGI,ATP,Tyre 
PS-85,SARFRAZ NABI LUND,Independent,Dhol 
PS-85,SYED ZAFAR ALI SHAH,Independent,King 
PS-85,SAYED FIDA HUSSAIN KAZMI,MMA,Book 
PS-85,SAYED MUHAMMAD SHAH,Independent,Bucket 
PS-85,SHAHJAHAN CHANNA,Independent,Bottle 
PS-85,MIR JAN MUHAMMAD KHAN PANHWAR,Independent,Pitcher 
PS-35,Abrar Hussain,Independent,Knife 
PS-35,Aziz Ahmed Behan,Independent,Flower Pot 
PS-35,Ghulam Murtaza Khan Jatoi,Independent,Parrot 
PS-35,Lutuf Ali,Independent,Television 
PS-35,Muhammad Ishaq,Independent,Lock 
PS-35,Muhammad Afzal,MQM Pakistan,Kite 
PS-35,Muhammad Khan,Independent,Goat 
PS-35,Mashoque Ali,Independent,King 
PS-35,Mumtaz Ali,PPPP,Arrow 
PS-35,Mumtaz Ali Chandio,Independent,Wrist Watch 
PS-35,Munir Ahmed Mubejo,Independent,Jeep 
PS-35,Noor Muhammad Khaskheli,Independent,Apple 
PS-35,Abdul Haq Dost Muhammad,Independent,Butterfly 
PS-35,Abdul Rehman,MMA,Book 
PS-35,Allahando Shah alias Zafar Ali Shah,Independent,Pencil 
PS-35,Amanullah,PTI,Bat 
PS-35,Amjad Hussain Rajpar,Independent,Ring 
PS-35,Haji Khan Mashori,Independent,Hammer 
PS-35,Khalid Hussain,PRHP,Iron 
PS-35,Abdul Sattar Rajpar,Independent,Sheep 
PS-35,Zulfiqar Ali,Independent,Sun Flower 
PS-35,Razi Ali Khan Jatoi,GDA,Star 
PS-35,Zahid Ali Shah,Independent,Tooth Brush 
PS-35,Sikandar Ali,Independent,Whistle 
PS-35,Syed Kazim Ali Shah,PSP,Dolphin 
PS-35,Huma Rajput,TLP,Crane 
PS-16,Burhan Chandio,Independent,Charpai 
PS-16,Nawabzada Rehan Chandio,Independent,House 
PS-16,Nawabuddin,PPP SB,Fist 
PS-16,Mir Azizullah Khan,Independent,Bottle 
PS-16,Gul Hassan,Independent,Scooter 
PS-16,Ghuhram Khan,Independent,Jeep 
PS-16,Abdul Manan Chandio,Independent,Computer 
PS-16,Sardar Khan Chandio,PPPP,Arrow 
PS-16,Sakhawat Ali,Independent,Cricket Stumps 
PS-16,Dur Muhammad,Independent,Television 
PS-16,Khuda Bux,Independent,Mobile Phone 
PS-16,Nawabzada Mahmood Sultan,Independent,Lock 
PS-99,Pir Umar ud Din Zafar,Independent,House 
PS-99,Muhammad Aslam Bhutto,Independent,Fan 
PS-99,Muhammad Ismail Brohi,Independent,Goat 
PS-99,Muhammad Akram,TLP,Crane 
PS-99,Muhammad Jameel Gul,PML N,Tiger 
PS-99,Muhammad Hussain,PML (SB),Rickshaw 
PS-99,Muhammad Hammad Khan Sherwani,Independent,Transformer 
PS-99,Muhammad Hanif,PRHP,Iron 
PS-99,Muhammad Ramzan,Independent,Pencil 
PS-99,Muhammad Zahid Awan,PMA,Fish 
PS-99,Muhammad Ghyas,MMA,Book 
PS-99,Muhammad Marjan,MQM 2,Candle 
PS-99,Mohi uddin Ahmed,Independent,Mobile Phone 
PS-99,Manzoor Barfat,Independent,Pickup 
PS-99,Muhammad Aslam,PKI,Plough 
PS-99,Ali Muhammad Gabol,AATPK,Chair 
PS-99,Pir Muhammad Farakh Shah Sarhandi,Independent,Parrot 
PS-99,Taj Muhammad,PSP,Dolphin 
PS-99,Jan Muhammad,Independent,Combat Tank 
PS-99,Haleem Adil Sheikh,PTI,Bat 
PS-99,Dildar,Independent,Bucket 
PS-99,Dedar Ali,Independent,Fork 
PS-99,Raees Anwarullah Khan,Independent,Apple 
PS-99,Sati Khan,Independent,Jeep 
PS-99,Sardar Muhammad,PMAP,Tree 
PS-99,Syed Mussadiq Shah,MQM Pakistan,Kite 
PS-99,Shahabuddin,PPPP,Arrow 
PS-99,Zafar Ali,ANP,Lantern 
PS-99,Atta ur Rehman,Independent,Chitrali Cap 
PS-99,JALIL AHMED MUGHERI,Independent,Computer 
PS-50,Arbab Ghulam Rahim,Independent,Lock 
PS-50,Mir Zafarullah Khan Talpur,Independent,Pencil 
PS-50,Mir Hayat Khan,Independent,Jeep 
PS-50,Mir Aijaz Ali Khan,TPP,Crown 
PS-50,Mukhtiar Ahmed,AATPK,Chair 
PS-50,Fozia Khalid,MMA,Book 
PS-50,Inayat Ullah,GDA,Star 
PS-50,Tariq Ali,PPPP,Arrow 
PS-50,Sajjad Ahmed,PML N,Tiger 
PS-50,Rukhsana,PSP,Dolphin 
PS-50,Choudary Ahsan Gill,Independent,Screw Driver 
PS-50,Pahlaj Rai,Independent,Charpai 
PS-50,Nazeer Ahmed,PRHP,Iron 
PS-23,Syed Awais Qadir Shah,PPPP,Arrow 
PS-23,Muhammad Ali,GDA,Star 
PS-23,Ghulam Raza Bhambhro,APML,Eagle 
PS-23,Azizullah,PRHP,Iron 
PS-23,Abdul Hameed Mahar,MMA,Book 
PS-23,Shafique Ahmed Shah,Independent,Charpai 
PS-23,Shahid Ali Rajput,PSP,Dolphin 
PS-23,Syed Ali Raza Shah,Independent,Pencil 
PS-23,Syed Zeerak Shah,Independent,Jeep 
PS-23,Yar Muhammad Sheikh,Independent,Tooth Brush 
PS-30,Ahmed Ali Shah,PTI,Bat 
PS-30,Madad Ali Shahani Baloch,Independent,Hammer 
PS-30,Muhammad Sadiq,Independent,Jeep 
PS-30,Majid Sikandar,Independent,Lock 
PS-30,Qurban Ali Satho,Independent,Tooth Brush 
PS-30,Shahnawaz,Independent,Charpai 
PS-30,Ghulam Rasool Satho,Independent,Star 
PS-30,Azra Khokhar,SUP,Car 
PS-30,Abdul Rahim Jamro,Independent,Sun Flower 
PS-30,Syed Niaz Hussain Shah Jilani,Independent,Ring 
PS-30,Syed Farzand Ali Shah Jilani,PSP,Dolphin 
PS-30,Syed Samar Abbas,TPP,Crown 
PS-30,Syed Asad Iqbal Zaidi,MMA,Book 
PS-30,Zakir Hussain Solangi,Independent,Television 
PS-30,Pir Syed Fazal Ali Shah Jilani,PPPP,Arrow 
PS-30,Pir Syed Sooraj Ali Shah,Independent,Leaf 
PS-30,Imdad Ali Channa,Independent,Human Eye 
PS-30,Mir Shahid Ali Talpar,Independent,Pitcher 
PS-18,Allah Warayo,Independent,Bottle 
PS-18,Amanullah Shar,Independent,Pencil 
PS-18,Ayaz Ahmed,Independent,Fork 
PS-18,Jam Mehtab Hussain Dahar,PPPP,Arrow 
PS-18,Zulfiqar Ali,APML,Eagle 
PS-18,Syed Asif Ali Shah,PML N,Tiger 
PS-18,Shahar Yar Khan Shar,PTI,Bat 
PS-18,Muhammad Ajmal Solangi,MMA,Book 
PS-18,Naeem Ullah,PRHP,Iron 
PS-33,Asghar Ali Shah,Independent,Scooter 
PS-33,Syed Kaleem Ullah,PSP,Dolphin 
PS-33,Sofia Syed alias Maqbool Nisa,Independent,Tooth Brush 
PS-33,Abdul Ghaffar alias Ghulam Murtaza,Independent,Jeep 
PS-33,Ajab Ali,Independent,Brush 
PS-33,Ghulam Jan,Independent,Bottle 
PS-33,Ghulam Mujtaba,TLP,Crane 
PS-33,Qadir Bux,Independent,Ox 
PS-33,Gulshad,Independent,Sewing Machine 
PS-33,Muhram Ali,Independent,Lock 
PS-33,Mazhar Ali Abbasi,Independent,Bullock Cart 
PS-33,Syed Abid Ali Shah,Independent,Fork 
PS-33,Syed Sarfaraz Hussain Shah,PPPP,Arrow 
PS-33,Syed Zohaib Ali Shah,Independent,Mobile Phone 
PS-33,Akbar Ali Qazi,Independent,King 
PS-33,Altaf Hussain Sahito,Independent,Goat 
PS-33,Imtiaz Hussain,Independent,Pencil 
PS-33,Bashir Ahmed Channa,Independent,Human Eye 
PS-33,Jamil ur Rehman Jatoi,MMA,Book 
PS-33,Deedar Ali,SUP,Car 
PS-33,Zohaib Ali,Independent,Sun Flower 
PS-33,Rahim Bux Khoso,PPP SB,Fist 
PS-33,Syed Asbab Ali Shah,Independent,Coins 
PS-33,Syed Aftab Ali Shah,PML N,Tiger 
PS-33,Maqsood Ali Khushk,GDA,Star 
PS-53,Ashok Parmar,Independent,Jug 
PS-53,Mir Muzaffar Ralpur,Independent,King 
PS-53,Mir Ghazanfar Ali Talpur,Independent,Mountain 
PS-53,Mir Amamullah Khan Talpur,PML N,Tiger 
PS-53,Muhammad Younis Talpur,Independent,Ice Cream 
PS-53,Muhammad Farhan Khan,PSP,Dolphin 
PS-53,Muhammad Raheem,SUP,Car 
PS-53,Muhammad Jam,Independent,Tooth Brush 
PS-53,Muhammad Taimoor Talpur,PPPP,Arrow 
PS-53,Muhammad Bux,Independent,Charpai 
PS-53,Gul Zaman,Independent,Fridge 
PS-53,Gulzar Ali,TLP,Crane 
PS-53,Abdul Haq,Independent,Brush 
PS-53,Salma,MMA,Book 
PS-53,Dost Muhammad,PTI,Bat 
PS-53,Bushra,ATP,Tyre 
PS-53,Babar Hayat Baloch,Independent,Butterfly 
PS-53,Moolchand,Independent,Pencil 
PS-27,Abdullah,MMA,Book 
PS-27,Ali Hassan Solangi,Independent,Pencil 
PS-27,Ghulam Murtaza Abro,Independent,Gun 
PS-27,Muhammad Ismail Brohi,PRHP,Iron 
PS-27,Mureed Hussain Wassan,Independent,Human Eye 
PS-27,Munawar Ali Wassan,PPPP,Arrow 
PS-27,Mir Shahnawaz Khan Talpur,GDA,Star 
PS-27,Mir Zaheer Abbas Talpur,Independent,Knife 
PS-27,Nek Muhammad Panhyar,PTI,Bat 
PS-26,Asad Ullah,Independent,Brush 
PS-26,Mir Khan,Independent,Phole Gobhi 
PS-26,Mirzan Katohar,Independent,Scooter 
PS-26,Fayaz Ali Khamisani,SUP,Car 
PS-26,Imran Ahmed,Independent,Hammer 
PS-26,Abdul Ghaffar Sheikh,GDA,Star 
PS-26,Abdul Haleen Sheikh,MMA,Book 
PS-26,Sheikh Abdul Majeed,Independent,Transformer 
PS-26,Shahnaz Sheikh,Independent,Pitcher 
PS-26,Shahana,Independent,Sewing Machine 
PS-26,Shahnawaz,Independent,Pencil 
PS-26,Syed Nawaz Ali Shah alias Farukh,Independent,Jeep 
PS-26,Syed Qaim Ali Shah,PPPP,Arrow 
PS-26,Syed Muhammad Shah Jilani,PRHP,Iron 
PS-26,Hafeezullah Memon,Independent,Drum 
PS-26,Bishar Ahmed Rahoojo,TPP,Crown 
PS-26,Ayaz Hussain Solangi,PSP,Dolphin 
PS-26,Nafisa Shah,Independent,Apple 
PS-15,Aijaz Ali Junejo,Independent,Jeep 
PS-15,Muhammad Ali Shar,MWMP,Tent 
PS-15,Ghanwer Ali Khan Isran,PPPP,Arrow 
PS-15,Kamran Gorar,Independent,Bell 
PS-15,Kazim Ali Khan Abbasi,Independent,Apple 
PS-15,Ali Nawaz Khan Jalbani,Independent,Air Cooler 
PS-15,Ali Akbar,Independent,Rabab 
PS-15,Safdar Ali Abbasi,GDA,Star 
PS-15,Saifullah Abro,Independent,Lock 
PS-15,Saleem Raza,Independent,King 
PS-15,Sikandar Ali,Independent,Goat 
PS-15,Toufiq Ahmed Jagirani,Independent,Pitcher 
PS-15,Ayaz Hussain,Independent,Bullock Cart 
PS-15,Rabnawaz Tunia,Independent,Air Conditioner 
PS-42,Pir Naveed Ali Shah,Independent,Apple 
PS-42,Khuda Bux,Independent,Gun 
PS-42,Ali Hassan,PPPP,Arrow 
PS-42,Qazi Shamsuddin,GDA,Star 
PS-42,Muhammad Khan,Independent,Sun Flower 
PS-42,Muhammad Ali,Independent,Flower Pot 
PS-42,Muhammad Nawaz,PTI,Bat 
PS-42,Manthar,Independent,Fork 
PS-42,Yasir Ali,Independent,Pencil 
PS-36,Ibrar Ali,Independent,Jeep 
PS-36,Muhammad Yameen Chandio,Independent,Tulip 
PS-36,Kouro,PSP,Dolphin 
PS-36,Feroze Ahmed Jamali,Independent,Leaf 
PS-36,Feroze Ahmed Jamali,Independent,Leaf 
PS-36,Farooq Ahmed,Independent,Slate 
PS-36,Ghulam Murtaza Khan Jatoi,Independent,Ox 
PS-36,Aziz Ahmed Behan,Independent,Flower Pot 
PS-36,Arif Mustafa Jatoi,GDA,Star 
PS-36,Za ul Hassan,PPPP,Arrow 
PS-36,Shahnawaz Jatoi,PTI,Bat 
PS-36,Sedullah Kalhoro,Independent,King 
PS-36,Khan Bahadur Bhatti,Independent,Road Roller 
PS-36,Imdad Ali,Independent,Pencil 
PS-36,Wajid Mustafa Korai,Independent,Apple 
PS-17,Ayaz Ali,Independent,Jeep 
PS-17,Ali Hassan,Independent,Charpai 
PS-17,Ali Gul,MMA,Book 
PS-17,Gul Hassan Mirjat,Independent,Human Eye 
PS-17,Ghuhram Khan,Independent,'G' 
PS-17,Muhammad Bux,Independent,Goat 
PS-17,Muhammad Hassam,Independent,Hammer 
PS-17,Muhammad Zahid Depar,Independent,Mobile Phone 
PS-17,Mir Azizullah Khan,Independent,Bottle 
PS-17,Najam Uddin Abro,Independent,Apple 
PS-17,Nawabzada Rehan Chandio,Independent,Sewing Machine 
PS-17,Aqil Khan,PTI,Bat 
PS-17,Zameer Ali Mugheri,GDA,Star 
PS-17,Burhan Chandio,PPPP,Arrow 
PS-17,Bashir Ahmed,Independent,Pomegranate 
PS-17,Tharo Khan Chandio,Independent,Bullock Cart 
PS-17,Jibran Ali,Independent,Pencil 
PS-17,Jamal Uddin Junejo,Independent,Fan 
PS-17,Rasool Bux,PPP SB,Fist 
PS-17,Riaz uddin,Independent,Revolver 
PS-17,Syed Noor Muhammad Shah,Independent,Water Melon 
PS-17,Saifullah Abro,Independent,'S' 
PS-17,Seengar Ali,AWP,Bulb 
PS-17,Niaz Ali Kalhoro,Independent,Television 
PS-51,Khadam Ali,SUP,Car 
PS-51,Muhammad Aslam,Independent,Pitcher 
PS-51,Kanji,Independent,Bullock Cart 
PS-51,Faqir Muhammad Jadam Mangrio,GDA,Star 
PS-51,Ali Murad,Independent,Fan 
PS-51,Ali Hyder Shah,Independent,Jeep 
PS-51,Ishrat Naz,MMA,Book 
PS-51,Abdul Raheem,Independent,Pineapple 
PS-51,Syed Sarfaraz Ali Shah,Independent,Sun Flower 
PS-51,Syed Sardar Ali Shah,PPPP,Arrow 
PS-51,Sardar Ghulam Mustafa,Independent,Pickup 
PS-51,Sartaj Ali Shah,Independent,Tulip 
PS-51,Khamiso,Independent,Knife 
PS-51,Khizar Hayat,Independent,Pencil 
PS-51,Mariam Bibi,PML N,Tiger 
PS-37,Aijaz Ali,Independent,Sewing Machine 
PS-37,Muhammad Arif Samo,Independent,Hammer 
PS-37,Muhammad Raheem,Independent,Knife 
PS-37,Mujahid Ali,SUP,Car 
PS-37,Imran Ayub,PTI,Bat 
PS-37,Ali Akbar Umrani,TLP,Crane 
PS-37,Ali Akbar Jamali,Independent,Radio 
PS-37,Azra Fazal Peshucho,PPPP,Arrow 
PS-37,Abdul Hameed,Independent,King 
PS-37,Abdul Hafeez,PML N,Tiger 
PS-37,Shabana,PSP,Dolphin 
PS-37,Syed Bagh Ali Shah,GDA,Star 
PS-37,Saleem Raza,Independent,Sun Flower 
PS-37,Sardar Sher Muhammad Rind Baloch,Independent,Goat 
PS-37,Khair-u-Din,Independent,Jeep 
PS-37,Ameer Ali Jamali,Independent,Pitcher 
PS-37,Ameer Ali Brohi,Independent,Pencil 
PS-37,Mahmood Ahmed Korai,MMA,Book 
PS-28,Asif Ali,PML N,Tiger 
PS-28,Naseem Abbas Lashari,Independent,Leaf 
PS-28,Nisar Ahmed Shar,Independent,Goat 
PS-28,Muneer Ahmed,Independent,Jeep 
PS-28,Munawar Ali Wassan,Independent,Sun Flower 
PS-28,Fakir Sikandar Ali Shar,Independent,Pencil 
PS-28,Ghulam Mustafa,SUP,Car 
PS-28,Atta Ullah Khan,Independent,Gun 
PS-28,Shafique Ahmed Shah,Independent,Fridge 
PS-28,Syed Mashooq Mohiuddin Shah,GDA,Star 
PS-28,Sajid Ali Banbhan,PPPP,Arrow 
PS-28,Rasheed Ahmed,Independent,Mobile Phone 
PS-28,Allah Dino Dasti,Independent,Jug 
PS-28,Allah Bachayo Shar,PTI,Bat 
PS-28,Asad Ali Shar,MMA,Book 
PS-28,Ihsan Ali,Independent,Hammer 
PS-28,Aftab Ahmed Shar,Independent,Tooth Brush 
PS-28,Nazeer Abbas Shar,TPP,Crown 
PS-46,Ahmed Hassan Abbasi,Independent,Stapler 
PS-46,Mir Javed Afsar Talpur,Independent,Sun Flower 
PS-46,Maqbool Ahmed,Independent,House 
PS-46,Faqeer Zafarullah,Independent,Tooth Brush 
PS-46,Ali Jan,Independent,Butterfly 
PS-46,Rana Abdul Sattar,PPPP,Arrow 
PS-46,Rana Rashid Ali,Independent,Flower Pot 
PS-46,Khalid Hussain,MQM Pakistan,Kite 
PS-46,Prem Das,Independent,Human Eye 
PS-46,Ameer Bux,Independent,Pickup 
PS-46,Waryam Faqeer,GDA,Star 
PS-52,Arbab Ghulam Rahim,GDA,Star 
PS-52,Neelam Walgi,PML N,Tiger 
PS-52,Mai Lali,Independent,Pitcher 
PS-52,Kishin Chandar Parwani,Independent,Bottle 
PS-52,Farooq Sattar,Independent,Spider 
PS-52,Ghulam Qadir,Independent,Key with Lock 
PS-52,Abid Veryamani,SUP,Car 
PS-52,Sunderaj,Independent,Hammer 
PS-52,Salma,MMA,Book 
PS-52,Samiullah,Independent,Kettle 
PS-52,Syed Ali Mardan Shah,PPPP,Arrow 
PS-52,Syed Ameer Ali Shah,Independent,Leaf 
PS-52,Prem Chand,PSP,Dolphin 
PS-52,Allah Dad,Independent,Apple 
PS-52,Asghar Ali,Independent,Hanger 
PS-52,Wasdev,Independent,Sun Flower 
PS-41,Hassan Askari,AWP,Bulb 
PS-41,Maqsooda Bibi,PML N,Tiger 
PS-41,Mashooque Ali,PPPP,Arrow 
PS-41,Muhammad Nazim,Independent,Bullock Cart 
PS-41,Muhammad Hassan,Independent,Sun Flower 
PS-41,Majid,Independent,Cricket Stumps 
PS-41,Kifatat Ali Liskani,Independent,Human Eye 
PS-41,Ali Ghulam,GDA,Star 
PS-41,Shoaib Farooq,PST,Table Lamp 
PS-41,Rafique Ahmed,Independent,Apple 
PS-41,Darehan Khan,Independent,Ox 
PS-41,Nasrullah,PTI,Bat 
PS-66,Ahmer Bilal,PRHP,Iron 
PS-66,Faisal Farooq,Independent,Lock 
PS-66,Kamran Shafeeq,Independent,Knife 
PS-66,Kaleem Sheikh,PML N,Tiger 
PS-66,Muhammad Asif Memon,Independent,Apple 
PS-66,Muhammad Rashid Khilji,MQM Pakistan,Kite 
PS-66,Muhammad Usman,MQM 2,Candle 
PS-66,Muhammad Farhan Baba,Independent,Mobile Phone 
PS-66,Mukhtiar Ahmed Dhamrah,PPPP,Arrow 
PS-66,Fatima Zohra,Independent,Butterfly 
PS-66,Abdul Waheed Qureshi,MMA,Book 
PS-66,Abdul Rasheed Palari,Independent,King 
PS-66,Azhar Muhammad Sheikh,PTI,Bat 
PS-66,Tanveer Ahmed Siddiqui,PST,Table Lamp 
PS-66,Samar Hussain,Independent,Bullock Cart 
PS-66,Saleem Khawaja,Independent,Jeep 
PS-66,Syed Babar Yawar Shah,Independent,Loudspeaker 
PS-66,Syed Muhammad Ahmed Rasheed,PSP,Dolphin 
PS-66,Abida Naz,TLP,Crane 
PS-66,Abdul Jabbar,AATPK,Chair 
PS-66,Noor Muhammad,Independent,Whistle 
PS-100,Arslan Parvez,Independent,Bucket 
PS-100,Abdul Jabbar,PML N,Tiger 
PS-100,Abdul Qadir Khanzada,Independent,Butterfly 
PS-100,Ali Gul Khan,GDA,Star 
PS-100,Kareem Bux Gabool,PTI,Bat 
PS-100,Mehboob Ali,SUP,Car 
PS-100,Muhammad,AATPK,Chair 
PS-100,Muhammad Jabeel Babar,Independent,Spade 
PS-100,Muhammad Rooh ullah Turabi,Independent,Jeep 
PS-100,Muhammad Arif Khan,Independent,Pencil 
PS-100,Muhammad Noman Siddiqui,Independent,Scooter 
PS-100,Muhammad younas Barai,MMA,Book 
PS-100,Munawar Ali Khan Shar,PJDP,Gavel 
PS-100,Samad Raza,APML,Eagle 
PS-100,Shahzad Raza,PSP,Dolphin 
PS-100,Shehzad,Independent,King 
PS-100,Asad Ullah Alvi,Independent,Pomegranate 
PS-100,Allah Dino Soomro,Independent,Sun Flower 
PS-100,Bashir Khan Khashkheli,Independent,Apple 
PS-100,Parvez Ahmad Rajpar,Independent,Television 
PS-100,Taj Muhammad,PPPP,Arrow 
PS-100,Sana Ali,MQM Pakistan,Kite 
PS-100,Hakim Ali,Independent,Bell 
PS-100,Rauf Khan,ANP,Lantern 
PS-100,Saad Meraj,TLP,Crane 
PS-100,Syed Khalil Ahmed Shah,Independent,Computer 
PS-100,Syed Muhammad Azam Abbas,Independent,Lock 
PS-100,Seema Majeed,PFP,Ship 
PS-100,Mola Bux Chand,Independent,Thermos 
PS-103,Asghar Ali,GDA,Star 
PS-103,Muhammad Altaf shah,Independent,Hand Pump 
PS-103,Muhammad Junaid Makati,MMA,Book 
PS-103,Muhammad Shahzad,PPPP,Arrow 
PS-103,Muhammad Arif,TLP,Crane 
PS-103,Muhammad Kamal Mughal,APML,Eagle 
PS-103,Muhammad Bilal Usmani,PKI,Plough 
PS-103,Mirza Asghar Baig,Independent,Lock 
PS-103,Masooma Tareen,ANP,Lantern 
PS-103,Muhammad Akbar,MQM 2,Candle 
PS-103,Lal Bux,Independent,Jug 
PS-103,Faisal Ahmad Baig,Independent,Calculator 
PS-103,Bilal Ahmad,PTI,Bat 
PS-103,Tanzil Bin Abdu Rauf,MQM Pakistan,Kite 
PS-103,Khalid Ali,Independent,Railway Engine 
PS-103,Raza Shah,Independent,Brick 
PS-103,Zeeshan Bashir Farooqi,Independent,Mobile Phone 
PS-103,Sofia Saeeed Shah`,PSP,Dolphin 
PS-103,Obaid Khalil,AATPK,Chair 
PS-103,Ali Ashiq,PML N,Tiger 
PS-103,Naeem Ahmad,Independent,Gun 
PS-96,Asad Mujahid,PPPP,Arrow 
PS-96,Muhammmad Wajahat,Independent,Air Cooler 
PS-96,Muhammad Kamran Khan,Independent,Lock 
PS-96,Muhammad Ali,Independent,Computer 
PS-96,Muhammad Asim Qasim,Independent,Air Conditioner 
PS-96,Muhammad Rafiq Meo,Independent,Butterfly 
PS-96,Muhammad Abu Bakar,TLP,Crane 
PS-96,Ghulam Jillani,MQM Pakistan,Kite 
PS-96,Abdul Wahid Abbasi,Independent,Apple 
PS-96,Sheikh Muhammad Salim,MQM 2,Candle 
PS-96,Syed Mehmood Ali,Independent,Aabshar(Water Fall) 
PS-96,Syed Faizan Yasir,PSP,Dolphin 
PS-96,Sajid Hussain,PTI,Bat 
PS-96,Rajab Ali Chishti,MMA,Book 
PS-96,Yaseen Javed,Independent,King 
PS-76,KHADIJA,MMA,Book 
PS-76,NASEER AHMED MIRBABER,Independent,Pencil 
PS-76,MUHAMMAD ALI MALKANI,PPPP,Arrow 
PS-76,MUHAMAMD ASHRAF THAHEEM,Independent,Television 
PS-76,MUHAMMAD ISMAIL,Independent,Pickup 
PS-76,GHULAM MUHAMAMD NAEEMI,TLP,Crane 
PS-76,GHULAM SARWAR KHATTI,Independent,Whistle 
PS-76,ABDUL HAQUE,GDA,Star 
PS-76,SHOUKAT ALI MALKANI,Independent,Jeep 
PS-76,SHOAIB AHMED MEMON,PTI,Bat 
PS-76,WILAYAT HUSSAIN LOHAR,Independent,Gun 
PS-95,Azam Khan,PPPP,Arrow 
PS-95,Muhammad Tayyab,Independent,Balloons 
PS-95,Muhammad tariq,PST,Table Lamp 
PS-95,Muhmmad Suhaleheen Qureshi,GDA,Star 
PS-95,Muhammad Javed Hanif Khan,MQM Pakistan,Kite 
PS-95,Muhammad Tanvir Qureshi,MQM 2,Candle 
PS-95,Muhammad Ayub Abbasi,MMA,Book 
PS-95,Muhammad Islam,PMA,Fish 
PS-95,Abdul Hafiz,Independent,Apple 
PS-95,Abdul Haq,PML (SB),Rickshaw 
PS-95,Sheraz Waheed,PSP,Dolphin 
PS-95,Syed Muhammad Kamran,APML,Eagle 
PS-95,Syed Adnan ul Hassan Gillani,Independent,Lock 
PS-95,Sajid Hussain,PTI,Bat 
PS-95,Riaz Ahmad,PML N,Tiger 
PS-95,Bachu,Independent,Mobile Phone 
PS-95,Muhammad Mehboob ur Rehman,TLP,Crane 
PS-38,Irshad Ali Arain,Independent,Sewing Machine 
PS-38,Abdul Hafeez Jamali,Independent,Pitcher 
PS-38,Abdul Razaq Rehmani,Independent,Mic 
PS-38,Inayat Ali Rind,PTI,Bat 
PS-38,Qurban Ali,Independent,Pencil 
PS-38,Karam Ali,Independent,Apple 
PS-38,Mian Abdul Sattar Arain,Independent,Bucket 
PS-38,Mir Hassan,Independent,Hen 
PS-38,Nisar Ali Kario,Independent,Television 
PS-38,Najaf Raza,MMA,Book 
PS-38,Naeem Akhtar,MQM Pakistan,Kite 
PS-38,Tariq Masood Arain,PPPP,Arrow 
