name,area,assembly_id
NA-175,Rahim Yar Khan-I,1
NA-176,Rahim Yar Khan-II,1
NA-177,Rahim Yar Khan-III,1
NA-178,Rahim Yar Khan-IV,1
NA-179,Rahim Yar Khan-V,1
NA-180,Rahim Yar Khan-VI,1
NA-193,Rajanpur-I,1
NA-194,Rajanpur-II,1
NA-195,Rajanpur-III,1
