constituency_id,candidate_name,party_abbreviation,symbol_name
PK-58,Alam Khan,PPPP,Arrow 
PK-58,Siddiq Ahmad,Independent,Pencil 
PK-58,Sumaira Khan,PML N,Tiger 
PK-58,Sultan Muhammad Khan,PTI,Bat 
PK-58,Aimal Wali Khan,ANP,Lantern 
PK-58,Yousaf Khan,Independent,Suitcase 
PK-21,Sardar Ali Khan,Independent,Pitcher 
PK-21,Sarzamin Khan,PIRP,Badge 
PK-21,Syed Fakh-e-Jehan,PTI,Bat 
PK-21,Talimand Khan,AWP,Bulb 
PK-21,Qaisar Wali Khan,ANP,Lantern 
PK-21,Nasar Ali,MMA,Book 
PK-97,Aizad Nawaz Khan,PML N,Tiger 
PK-97,Malik Mehrban,Independent,Jeep 
PK-97,Malik Mushtaq Ahmad,MMA,Book 
PK-97,Malik Muhammad Ramzan,Independent,Pencil 
PK-97,Muhammad Khan,Independent,Goat 
PK-97,Muhammad Altaf khan,JUI (Nazryat),Takhti 
PK-97,Muhammad Arshad Nawaz,PJDP,Gavel 
PK-97,Qayum Nawaz,PPPP,Arrow 
PK-97,Qaizar Khan,Independent,Pitcher 
PK-97,Ali Ameen Khan,PTI,Bat 
PK-97,Abdul Latif,PRHP,Iron 
PK-97,Khadim Hussain,Independent,Telephone 
PK-97,Chaudhary Siraj Ud Din,MQM Pakistan,Kite 
PK-97,Javed Imran,Independent,Lock 
PK-97,Taimur Ali Khan,ANP,Lantern 
PK-97,Malik NIsar Ahmad Thand,APML,Eagle 
PK-83,Asif Rehman,Independent,Goat 
PK-83,Mudasir Hussain,Independent,Jug 
PK-83,Muhammad Tufail,Independent,Pencil 
PK-83,Gul Sana DIn,Independent,Hammer 
PK-83,Ubaid Ullah,MMA,Book 
PK-83,Alam Zada,PP,Balloons 
PK-83,Zafar Rehman,Independent,Pitcher 
PK-83,Shah Faisal Khan,PTI,Bat 
PK-83,Saif Ur Rehman,PML N,Tiger 
PK-83,Syed Zahid Hussain Mian,Independent,Jeep 
PK-83,Syed Hussain Ali Shah Al-Hussaini,ANP,Lantern 
PK-83,Sultan Akbar,Independent,Parrot 
PK-83,Ulfat Hussain,PPPP,Arrow 
PK-83,Waad Ur Rehman Qureshi,Independent,Apple 
PK-88,Akhtar Ali Shah,Independent,Apple 
PK-88,Paktoon Yar Khan,PTI,Bat 
PK-88,Javed Khan,Independent,Charpai 
PK-88,Zahid Akram Durrani,MMA,Book 
PK-88,SyedA Yasmeen Safdar,PPPP,Arrow 
PK-88,Sher Muhammad Khan,Independent,Fan 
PK-88,Irfan Ullah Khan,Independent,Jeep 
PK-88,Farman Ullah Khan,QWP,Oil Lamp 
PK-88,Muhammad Raees Khan,Independent,Transformer 
PK-87,Islam Noor,JUI (S),Ladder 
PK-87,Taimur Baz,ANP,Lantern 
PK-87,Zahid Ullah Khan,PTI,Bat 
PK-87,Sher Azam Khan,PPPP,Arrow 
PK-87,Arab Khan,Independent,Sun Flower 
PK-87,Fahim Ullah,QWP,Oil Lamp 
PK-87,Kefayat Rasool Waizri,Independent,Medal 
PK-87,Gul Azim Khan,MMA,Book 
PK-87,Number Ali Khan,Independent,Charpai 
