constituency_id,candidate_name,party_abbreviation,symbol_name
PB-25,Nawab Salman Khan Khilji,Independent,Human Eye 
PB-25,Ali Jan,Independent,Pencil 
PB-25,Mir Alam Khan,QWP,Oil Lamp 
PB-25,Manzoor Ahmed,BAP,Cow 
PB-25,Malik Faisal Khan,PTI,Bat 
PB-25,Malik Sikandar Khan,MMA,Book 
PB-25,Malik Khan Wali Nasar,Independent,Thermos 
PB-25,Muhammad Hashim,Independent,Apple 
PB-25,Muhammad Luqman,BNP,Axe 
PB-25,Muhammad Farooq,Independent,Cricket Stumps 
PB-25,Muhammad Zahir,Independent,Tap 
PB-25,Muhammad Sharif,PPPP,Arrow 
PB-25,Abdul Qadir Luni,JUI (Nazryat),Takhti 
PB-23,Abdul Khaliq Khan,BAP,Cow 
PB-23,Naimatullah Achakzai,Independent,Pressure Cooker 
PB-23,Muhammad Qasim,Independent,Tap 
PB-23,Muhammad Tahir,Independent,Chitrali Cap 
PB-23,Muhammad Sadiq,Independent,Railway Engine 
PB-23,Muhammad Sadiq,Independent,Sun Flower 
PB-23,Kosar Amin,Independent,Telephone 
PB-23,Ghulam Haider,APT,Boat 
PB-23,Abdul Wali,Independent,Trolley 
PB-23,Abdul Manan,PML N,Tiger 
PB-23,Abdul Ghani,Independent,Pitcher 
PB-23,Noor Muhammad,Independent,Apple 
PB-23,Asad Khan,Independent,Sheep 
PB-23,Asghar Khan,ANP,Lantern 
PB-23,Salahuddin Khan,Independent,Suitcase 
PB-23,Rafiullah,PML,Tractor 
PB-23,Rehmatullah,Independent,Pencil 
PB-23,Hameed Khan,Independent,Pickup 
PB-23,Hamid Khan Achakzai,PMAP,Tree 
PB-23,Hafiz Amanullah Achakzai,Independent,Lock 
PB-23,Haji Molvi Muhammad Hanif,MMA,Book 
PB-23,Jamal Abdul nasir,Independent,Sparrow 
PB-23,Jalat Khan,Independent,Table 
PB-23,Bismillah,Independent,Ghulail 
PB-23,Abdul salam Khan,Independent,Charpai 
PB-6,Ahmed Shah,Independent,Apple 
PB-6,Muhammad Javed,Independent,Jug 
PB-6,Mohib Ullah,MMA,Book 
PB-6,Allah Ud Din,JUI (Nazryat),Takhti 
PB-6,Ajab Khan,Independent,Charpai 
PB-6,Obaid Ullah,BNP-A,Camel 
PB-6,Abdul Rahim,PMAP,Tree 
PB-6,Abdul Baqi Tareen,ANP,Lantern 
PB-6,Syed Alam Shah,Independent,Spade 
PB-6,Sardarzada Akbar Khan,PTI,Bat 
PB-6,Rehmat Ullah,JUI (S),Ladder 
PB-6,Muhammad Yasin,Independent,Gun 
PB-6,Muzamil Shah,Independent,Leaf 
PB-6,Nawab Khan,BNP,Axe 
PB-6,Noor Muhammad,BAP,Cow 
PB-6,Noor Muhammad,Independent,Suitcase 
PB-6,Haji Khan Muhammad,Independent,Slate 
PB-6,Muhammad Qasim,Independent,Hen 
PB-46,Imdad Ali,Independent,Butterfly 
PB-46,Naseer Ahmed,BAP,Cow 
PB-46,Qadeer Ahmed,PPPP,Arrow 
PB-46,Ghulam Rasool,NP,Saw 
PB-46,Abdul Ghafoor,BNP,Axe 
PB-46,Abdul Samad,Independent,Gas Cylinder 
PB-46,Zahir Ali,Independent,Pickup 
PB-46,Syed Ehsan Shah,BNP-A,Camel 
PB-46,Khalid Waleed,MMA,Book 
PB-46,Jamal Jan Ahmed,Independent,Hammer 
PB-46,Hotman,Independent,Sheep 
PB-50,Jam Kamal Khan,BAP,Cow 
PB-50,Muhammad Asim,Independent,Tulip 
PB-50,Muhammad Saleem,NP,Saw 
PB-50,Muhammad Hassan,PPPP,Arrow 
PB-50,Ghulam Qadir,Independent,Butterfly 
PB-50,Abdul Majeed,TLP,Crane 
PB-50,Sher Muhammad,Independent,Crocodile 
PB-50,Rasool Bux,PST,Table Lamp 
PB-50,Habiba Iqbal,MMA,Book 
PB-50,Nasrullah,Independent,Jeep 
PB-43,Asadullah,BNP-A,Camel 
PB-43,Muhammad Yaseen,MMA,Book 
PB-43,Muhammad Umar,BAP,Cow 
PB-43,Farooq ul Zaman,PPPP,Arrow 
PB-43,Shahbaz Tariq,Independent,Hammer 
PB-43,Shakeel Ahmed,Independent,Computer 
PB-43,Shah Hussain,PML N,Tiger 
PB-43,Zahid Hussain,BNP,Axe 
PB-43,Rehmat Ali,NP,Saw 
PB-43,Khuda Rehm,Independent,Kettle 
PB-43,Asadullah Baloch,PTI,Bat 
PB-43,Meer Habib ur Rehman,Independent,Sun Flower 
PB-35,Haji Muhammad,Independent,Road Roller 
PB-35,Muhammad Anwarr,Independent,Bunch of Grapes 
PB-35,Muhammad Faisal,PTI,Bat 
PB-35,Meer Ahmed,PSP,Dolphin 
PB-35,Meer Dolat Khan,BNM,Sickle 
PB-35,Meer Muhammad Akbar Bangalzai,PPPP,Arrow 
PB-35,Nawabzada siraj Raisani,BAP,Cow 
PB-35,Nawabzada Shahdain Shahwani,Independent,Apple 
PB-35,Nawabzada Muzaffarullah Shahwani,Independent,House 
PB-35,Nawab Muhammad Aslam Khan Raisani,Independent,Gun 
PB-35,Noor Muhammad,BNP,Axe 
PB-35,Fateh Muhammad,JWP,Wheel 
PB-35,Mujeeb Ur Rehman Shahwani,BNP-A,Camel 
PB-35,Sardar Kamal Khan Bangalzai,NP,Saw 
PB-35,Saeed Ahmed,TLI,Cannon 
PB-35,Sikandar Hayat,Independent,Hammer 
PB-35,Shahjahan Bangalzai,Independent,Jeep 
PB-35,Abdul Jaleel,Independent,Jug 
PB-35,Abdul Rauf,AATPK,Chair 
PB-35,Abdul Salam,Independent,Pomegranate 
PB-35,Imran Khan,NPCP,Swallow 
PB-35,Ghulam Haider,MMA,Book 
PB-35,Ghulam Rasool Qazi,JUI (Nazryat),Takhti 
PB-35,Wadera Sultan Udin,Independent,Mountain 
PB-39,Nawabzada Meer Israr ullah,BNP-A,Camel 
PB-39,Sarar Muhammad Aslam Bizenjo,NP,Saw 
PB-39,Shafiq Ahmed,Independent,Pencil 
PB-39,Shakeel Ahmed Durani,BAP,Cow 
PB-39,Abdul Rehman,PTI,Bat 
PB-39,Abdul Rehman,PML N,Tiger 
PB-39,Abdul Sattar,BNM,Sickle 
PB-39,Abdul Ghafoor,JUI (Nazryat),Takhti 
PB-39,Abdul Fatah,TLP,Crane 
PB-39,Ghareeb Shah,TLI,Cannon 
PB-39,Fouzia Sikandar,Independent,Apple 
PB-39,Muhammad Ismail,Independent,Goat 
PB-39,Mir Younas Aziz Zehri,MMA,Book 
PB-39,Khalid Mehmood,PPPP,Arrow 
PB-17,Arbab,Independent,Hen 
PB-17,Mir Sardar Khan Rind,Independent,Revolver 
PB-17,Manzoor Qadir,Independent,Hud Hud 
PB-17,Mehmood Khan Kurd,PPPP,Arrow 
PB-17,Muhammad Younis,Independent,Apple 
PB-17,Muhammad Waris,Independent,Pitcher 
PB-17,Muhammad Momin Kurd,Independent,Rabbit 
PB-17,Muhammad Salah,ATP,Tyre 
PB-17,Muhammad Ramzan,Independent,Binoculars 
PB-17,Muhammad Javed,Independent,Charpai 
PB-17,Mujeeb Ur Rehman Shahwani,BNP-A,Camel 
PB-17,Gul Muhammad,Independent,Railway Engine 
PB-17,Farooq Ahmed,Independent,Crocodile 
PB-17,Mir Muhammad Asim Kurd,BAP,Cow 
PB-17,Mir Muhammad Hashim Khan,Independent,Bowl 
PB-17,Ghulam Murtaza,Independent,Mountain 
PB-17,Altaf Hussain,Independent,Bucket 
PB-17,Pir Jan,MQM Pakistan,Kite 
PB-17,Habib ur Rehman Raisani,Independent,Sun Flower 
PB-17,Sardar Liaqat Ali Kurd,MMA,Book 
PB-17,Sadullah,Independent,Telephone 
PB-17,Shahbaz Khan,Independent,Sheep 
PB-17,Sahib Zada Muneer Ahmed,Independent,Jeep 
PB-17,Ghulam Haider,Independent,Parrot 
PB-17,Ghulam Rasool,Independent,Bullock Cart 
PB-17,Ghulam Farooq,BNP,Axe 
PB-17,Ghulam Mujtaba Abro,Independent,Gun 
PB-17,Ghulam Mohidin,JWP,Wheel 
PB-17,SARDAR YAR MUHAMMAD RIND,PTI,Bat 
PB-42,Ehsan Ahmed,Independent,Hud Hud 
PB-42,Aziz Ahmed Muhammad Hassani,Independent,Wheel Barrow 
PB-42,Muhammad Asif,Independent,Pickup 
PB-42,Muhammad Sadiq,PRHP,Iron 
PB-42,Mir Waheed Amir Sumalani,Independent,Gun 
PB-42,Mir Noor ud Din Nausherwani,Independent,Fan 
PB-42,Mir Muhammad Ismail Peerkazai,Independent,Gun 
PB-42,Mir Sherbaz Sasoli,PPPP,Arrow 
PB-42,Mir Shoukat Ali Mengal,PTI,Bat 
PB-42,Mir Ahmed Nawaz Muhammad Hassani,Independent,Rabbit 
PB-42,Abdul Kreem Nosherwani,BAP,Cow 
PB-42,Abdul Qadir,PML N,Tiger 
PB-42,Syed Tusuf Shah Jeelani,JUP (Noorani),Key 
PB-42,Ijaz Ahmed,Independent,Sheep 
PB-42,Sana Ullah Baloch,BNP,Axe 
PB-42,Jamal Abdul Nasir,JUI (Nazryat),Takhti 
PB-42,Jamal Nosherwani,Independent,Parrot 
PB-42,Hafiz Hamid Ali,MMA,Book 
PB-42,Dr. Ishaq Baloch,NP,Saw 
PB-42,Zeeshan Ahmed,TJP,Laptop 
PB-42,Sardar Attaullah Dehani,Independent,Jeep 
PB-42,Sardar Muhammad Hussain,Independent,Human Eye 
PB-42,Abdul Lateef,Independent,Apple 
PB-9,Bahadur Khan Marri,Independent,Butterfly 
PB-9,Muhammad Iqbal,BNP-A,Camel 
PB-9,Muhammad Qasim,Independent,Sparrow 
PB-9,Misri Khan,Independent,Thermos 
PB-9,Mir Asghar Khan,Independent,Pencil 
PB-9,Nawab Zada Gazain Khan Marri,Independent,Jeep 
PB-9,Nawab Zada Buzair Marri,Independent,Fan 
PB-9,Nawab Changaiz Khan Marri,BAP,Cow 
PB-9,Naimat Ullah,Independent,Transformer 
PB-9,Nisar Ahmed Khan,Independent,Revolver 
PB-9,Mir Naseeb Ullah Khan,PTI,Bat 
PB-9,Mir Liaqat Ali,Independent,Hud Hud 
PB-9,Mir Qayoom Khan,PSP (T),Spade 
PB-9,Mir Shereen Khan,PPPP,Arrow 
PB-9,Mir Baz Muhammad,MMA,Book 
PB-9,Mir Bijar Khan Marri,Independent,Sheep 
PB-9,Mir Bangul Marri,Independent,Hammer 
PB-9,Bacha Hoo,PMAP,Tree 
PB-9,Israrullah Zaib,Independent,Oil Tanker 
PB-9,Ahmed Jameel,Independent,Parrot 
PB-9,Bahawal Khan,Independent,Rabbit 
PB-9,Muhabbat Khan,Independent,Gun 
PB-9,Mehrab Khan,NP,Saw 
PB-9,Gaman Khan,BNP,Axe 
PB-9,Koh Dayar Marri,Independent,Fire Engine 
PB-9,Alam Geer Khan,Independent,Bowl 
PB-9,Sher Yar Marri,Independent,Duck 
PB-9,Jameel Ahmed,Independent,Pitcher 
PB-9,Haji Mir babar Khan,Independent,Apple 
PB-9,Mir Khair Muhammad Khan,Independent,Pickup 
PB-9,Mir Shah Nawaz Khan Marri,Independent,Bullock Cart 
