constituency_id,candidate_name,symbol_id
NA-262,Daulat Shah,128
NA-262,Syed Abdul Zahir,284
NA-262,Shamas Ul Haq,274
NA-262,Abdullah Khan,149
NA-262,Kamal Uddin,31
NA-262,Gohar Ejaz Khan Kakar,70
NA-262,Muhammad Essa Khan,295
NA-262,Muhammad Hashim Khan Penazai,19
NA-262,Malik Abdul Qayum Kakar,12
NA-262,Malik Muhammad Usman,21
NA-262,Nizam Uddin,162
NA-262,Nizam Uddin,239
NA-263,Ahmed Khan,110
NA-263,Asghar Khan,162
NA-263,Amanullah,140
NA-263,Imdadullah,201
NA-263,Bismillah Khan Kkar,12
NA-263,Haji Behram Khan Achakzai,142
NA-263,Syed Mussawir Shah,149
NA-263,salahuddin,31
NA-263,Abdul Samad,30
NA-263,Abdul Wali,284
NA-263,Abdul Hadi,292
NA-263,Atta Ullah Khan,317
NA-263,Muhammad Sadiq,70
NA-263,Muhammad Tahir,59
NA-263,Muhammad Umar Khan,167
NA-263,Muhammad Kazim Khan,11
NA-263,Mehmood Khan Achakzai,295
NA-263,Nazuddin,274
NA-263,Naseebullah,19
NA-264,Amir Afzal Khan Mandhokhail,284
NA-264,Saifullah Khan,19
NA-264,Abdul Rehman,295
NA-264,Abdul Qadir Luni,274
NA-264,Abdul Qahir,161
NA-264,Ajab Khan,208
NA-264,Asmatullah,31
NA-264,Ali Muhammad Nasir,70
NA-264,Ghulam Muhammad,162
NA-264,Muhammad Raza,72
NA-264,Muhammad Tahir Khan,11
NA-264,Muhammad Umer,153
NA-264,Muhammad Yousaf Khilji,12
NA-264,Malik Abdul Wali Kakar,14
NA-265,Barat Khan,167
NA-265,Hamad Ullah Saboor,31
NA-265,Raheela Hameed Khan Durrani,284
NA-265,Rozi Khan Kakar,12
NA-265,Sardar Yaqoob Khan Nasir,41
NA-265,Syed Sana Ullah,85
NA-265,Syed Muhammad Raza,282
NA-265,Sher Ali Mirwani,58
NA-265,Abdul Khaliq,72
NA-265,Abdul Wadood Jamal,277
NA-265,Umer Farooq,162
NA-265,Ghulam Ali Noshad,101
NA-265,Qasim Khan Soori,19
NA-265,Liaqat Ali Lehri,216
NA-265,Mujeeb Ur Rehman Tareen,201
NA-265,Muhammad Tahir Khan,142
NA-265,Muhammad Arif Khan,93
NA-265,Muhammad Naeem,280
NA-265,Muhammad Haroon,288
NA-265,Mehmood Khan Achakzai,295
NA-265,Masoom Khan,149
NA-265,Malik Imran Ullah Kakar,159
NA-265,Mir Lashkari Raisani,14
NA-265,Nida Muhammad,128
NA-265,Naseeb Ullah Achakzai,70
NA-265,Wali Khan,147
NA-265,Yasmeen Bibi Lehri,230
NA-266,Agha Hassan Baloch,14
NA-266,Bibi Nasreen Gull,246
NA-266,Paind Khan,149
NA-266,Prince Ahmad Umer Ahmedzai,70
NA-266,Jamal Khan Tarakai,295
NA-266,Hafiz Hussain Ahmad,31
NA-266,Zain Ul Abideen Khan Khilji,19
NA-266,Sardar Ahmad Khan Shahwani,11
NA-266,Sardar Sher Dil Khan Zagar Mengal,128
NA-266,Allah Ud Din,162
NA-266,Qutab Ali,49
NA-266,Muhammad Imran Bungalzai,201
NA-266,Muhammad Younas,284
NA-266,Malik Abdul Razzaq Satooryani,142
NA-266,Malik Mehmood Yar Shahwani,129
NA-266,Molana Muhammad Ramzan Mengal,147
NA-266,Meer Riaz Ahmad Shahwani,12
NA-266,Meer Sikandar Shahwani,185
NA-266,Meer Muhammad Usman Pirkani,208
NA-266,Nawab Muhammad Khan Shahwani,230
NA-267,Ayatullah Durani,12
NA-267,Taj Muhammad,149
NA-267,Sanaullah Brohi,71
NA-267,Sajad Ahmad,139
NA-267,Sardar Sanaullah Zehri,284
NA-267,Sardar Salahudin Muhammad Hasni,267
NA-267,Sardar Muhammad Yaseen Langove,85
NA-267,Sardar Noor Ahmed,70
NA-267,Syed Mehmood Shah,31
NA-267,Irfan Kareem,119
NA-267,Mubark Khan,274
NA-267,Muhammad Iqbal,246
NA-267,Manzor Ahmad Baloch,14
NA-267,Mir Ahmad,55
NA-267,Mir Taj Muhammad,19
NA-267,Mir Ali Akbar,49
NA-267,Mir Muhammad Aslam,51
NA-267,Mir Manzoor Hussain,11
NA-267,Mir Muneer Ahmad Shahwani,42
NA-267,Nawabzada Yadgar Raisani,140
NA-267,Nawab Muhammad Khan Shahwani,230
NA-268,Haji Muhammad Usman,201
NA-268,Sardar Alhaj Muhammad Umer Gorgage,12
NA-268,Sardar Aurangzaib,19
NA-268,Sardar Fateh Muhammad Hassani,149
NA-268,Sardar Muhammad Hussain,251
NA-268,Shah Wali Ullah,11
NA-268,Sadam Hussain,51
NA-268,Abdul Rehman,204
NA-268,Abdul Qadir,284
NA-268,Abdul Waheed,128
NA-268,Ali Ahmed,218
NA-268,Ghulam Farooq,230
NA-268,Muhammad Jan,274
NA-268,Muhammad Arif,55
NA-268,Muhammad Usman Badini,31
NA-268,Muhammad Qasim,147
NA-268,Muhammad Hashim,14
NA-268,Manzoor Ahmad,49
NA-268,Mir Rehmat Ullah Khan Notezai,25
NA-268,Mir Noor Ud Din Nosherwani,101
NA-268,Nazeer Ahmad,39
NA-268,Wazeer Khan Mengal,213
NA-269,Hazoor Bakhsh,49
NA-269,Sardar Sana Ullah Zehri,149
NA-269,Shafiq Ur Rehman,19
NA-269,Abdul Rehman,284
NA-269,Abdul Raheem,12
NA-269,Abdul Sattar,246
NA-269,Fouzia Sikander,11
NA-269,Muhammad Asif Baloch,230
NA-269,Muhammad Akhtar Mengal,14
NA-269,Muhammad Khalid Bizenjo,70
NA-269,Masood Ahmad,274
NA-269,Mir Shafeeq Ur Rehman Mengal,213
NA-269,Wazir Ahmad Norani,71
NA-270,Ahsan Ullah Reki,70
NA-270,Phullen,230
NA-270,Haider Ali,158
NA-270,Sardar Attaullah Dehani,149
NA-270,Shehbaz Khan,218
NA-270,Sabir Ali Baloch,12
NA-270,Abdul Qadir,284
NA-270,Abdul Kareem Nosherwani,235
NA-270,Abdul Wadood,55
NA-270,Atta Ullah Baloch,31
NA-270,Ghulam Jan,129
NA-270,Muhammad Ibrahim,71
NA-270,Muhammad Akram,85
NA-270,Muhammad Haneef,49
NA-270,Mir Ahmad Nawaz Muhammad Hasssani,213
NA-270,Mir Nazir Ahmad Baloch,14
NA-271,Abul Hassan,230
NA-271,Barkat Ali,12
NA-271,Jan Muhammad Dashti,14
NA-271,Hafiz Nasir Ud Din Zamurani,174
NA-271,Khalid Waleed,277
NA-271,Khalil Ahmed Bulidai,31
NA-271,Zubaida Jalal,70
NA-271,Syed Ahsan Shah,49
NA-271,Shey Barkat Ali,213
NA-271,Abdul Rasheed,149
NA-271,Atta Ullah,284
NA-271,Mujeeb Ur Rehman,55
NA-271,Muhammad Ismail Bulidai,167
NA-271,Manzoor Ahmad,129
NA-271,Hotman,241
NA-272,Allah Bakhsh,31
NA-272,Jam Kamal Khan,70
NA-272,Shakeel Ahmad,266
NA-272,Atta Ullah,49
NA-272,Ali Ahmed,19
NA-272,Ali Baloch,139
NA-272,Ghulam Sarwar,11
NA-272,Ghulam Mustafa Malik,73
NA-272,Muhammad Akhtar Mengal,14
NA-272,Muhammad Aslam Bhootani,56
NA-272,Muhammad Akram,85
NA-272,Nawab Khan Bizenjo,309
NA-272,Wazir Ahmad Noorani,71
